Date,Open,High,Low,Close,Adj Close,Volume
2016-07-01,95.489998,96.470001,95.330002,95.889999,92.648010,26026500
2016-07-05,95.389999,95.400002,94.459999,94.989998,91.778442,27705200
2016-07-06,94.599998,95.660004,94.370003,95.529999,92.300171,30949100
2016-07-07,95.699997,96.500000,95.620003,95.940002,92.696312,25139600
2016-07-08,96.489998,96.889999,96.050003,96.680000,93.411301,28912100
2016-07-11,96.750000,97.650002,96.730003,96.980003,93.701157,23794900
2016-07-12,97.169998,97.699997,97.120003,97.419998,94.126282,24167500
2016-07-13,97.410004,97.669998,96.839996,96.870003,93.594872,25892200
2016-07-14,97.389999,98.989998,97.320000,98.790001,95.449966,38919000
2016-07-15,98.919998,99.300003,98.500000,98.779999,95.440300,30137000
2016-07-18,98.699997,100.129997,98.599998,99.830002,96.454803,36493900
2016-07-19,99.559998,100.000000,99.339996,99.870003,96.493454,23779900
2016-07-20,100.000000,100.459999,99.739998,99.959999,96.580414,26276000
2016-07-21,99.830002,101.000000,99.129997,99.430000,96.068329,32702000
2016-07-22,99.260002,99.300003,98.309998,98.660004,95.324364,28313700
2016-07-25,98.250000,98.839996,96.919998,97.339996,94.048996,40382900
2016-07-26,96.820000,97.970001,96.419998,96.669998,93.401634,56239800
2016-07-27,104.269997,104.349998,102.750000,102.949997,99.469307,92344800
2016-07-28,102.830002,104.449997,102.820000,104.339996,100.812317,39869800
2016-07-29,104.190002,104.550003,103.680000,104.209999,100.686714,27733700
2016-08-01,104.410004,106.150002,104.410004,106.050003,102.464508,38167900
2016-08-02,106.050003,106.070000,104.000000,104.480003,100.947594,33816600
2016-08-03,104.809998,105.839996,104.769997,105.790001,102.213295,30202600
2016-08-04,105.580002,106.000000,105.279999,105.870003,102.844727,27408700
2016-08-05,106.269997,107.650002,106.180000,107.480003,104.408714,40553400
2016-08-08,107.519997,108.370003,107.160004,108.370003,105.273285,28037200
2016-08-09,108.230003,108.940002,108.010002,108.809998,105.700714,26315200
2016-08-10,108.709999,108.900002,107.760002,108.000000,104.913849,24008500
2016-08-11,108.519997,108.930000,107.849998,107.930000,104.845863,27484500
2016-08-12,107.779999,108.440002,107.779999,108.180000,105.088715,18660400
2016-08-15,108.139999,109.540001,108.080002,109.480003,106.351570,25868200
2016-08-16,109.629997,110.230003,109.209999,109.379997,106.254425,33794400
2016-08-17,109.099998,109.370003,108.339996,109.220001,106.098991,25356000
2016-08-18,109.230003,109.599998,109.019997,109.080002,105.962997,21984700
2016-08-19,108.769997,109.690002,108.360001,109.360001,106.234985,25368100
2016-08-22,108.860001,109.099998,107.849998,108.510002,105.409286,25820200
2016-08-23,108.589996,109.320000,108.529999,108.849998,105.739555,21257700
2016-08-24,108.570000,108.750000,107.680000,108.029999,104.943001,23675100
2016-08-25,107.389999,107.879997,106.680000,107.570000,104.496147,25086200
2016-08-26,107.410004,107.949997,106.309998,106.940002,103.884140,27766300
2016-08-29,106.620003,107.440002,106.290001,106.820000,103.767578,24970300
2016-08-30,105.800003,106.500000,105.500000,106.000000,102.971016,24863900
2016-08-31,105.660004,106.570000,105.639999,106.099998,103.068153,29662400
2016-09-01,106.139999,106.800003,105.620003,106.730003,103.680153,26701500
2016-09-02,107.699997,108.000000,106.820000,107.730003,104.651573,26802500
2016-09-06,107.900002,108.300003,107.510002,107.699997,104.622429,26880400
2016-09-07,107.830002,108.760002,107.070000,108.360001,105.263565,42364300
2016-09-08,107.250000,107.269997,105.239998,105.519997,102.504723,53002000
2016-09-09,104.639999,105.720001,103.129997,103.129997,100.183022,46557000
2016-09-12,102.650002,105.720001,102.529999,105.440002,102.427010,45292800
2016-09-13,107.510002,108.790001,107.239998,107.949997,104.865273,62176200
2016-09-14,108.730003,113.029999,108.599998,111.769997,108.576126,110888700
2016-09-15,113.860001,115.730003,113.489998,115.570000,112.267540,89983600
2016-09-16,115.120003,116.129997,114.040001,114.919998,111.636124,79886900
2016-09-19,115.190002,116.180000,113.250000,113.580002,110.334419,47023000
2016-09-20,113.050003,114.120003,112.510002,113.570000,110.324692,34514300
2016-09-21,113.849998,113.989998,112.440002,113.550003,110.305275,36003200
2016-09-22,114.349998,114.940002,114.000000,114.620003,111.344696,31074000
2016-09-23,114.419998,114.790001,111.550003,112.709999,109.489258,52481200
2016-09-26,111.639999,113.389999,111.550003,112.879997,109.654411,29869400
2016-09-27,113.000000,113.180000,112.339996,113.089996,109.858406,24607400
2016-09-28,113.690002,114.639999,113.430000,113.949997,110.693840,29641100
2016-09-29,113.160004,113.800003,111.800003,112.180000,108.974403,35887000
2016-09-30,112.459999,113.370003,111.800003,113.050003,109.819550,36379100
2016-10-03,112.709999,113.050003,112.279999,112.519997,109.304688,21701800
2016-10-04,113.059998,114.309998,112.629997,113.000000,109.770973,29736800
2016-10-05,113.400002,113.660004,112.690002,113.050003,109.819550,21453100
2016-10-06,113.699997,114.339996,113.129997,113.889999,110.635551,28779300
2016-10-07,114.309998,114.559998,113.510002,114.059998,110.800682,24358400
2016-10-10,115.019997,116.750000,114.720001,116.050003,112.733818,36236000
2016-10-11,117.699997,118.690002,116.199997,116.300003,112.976685,64041000
2016-10-12,117.349998,117.980003,116.750000,117.339996,113.986969,37586800
2016-10-13,116.790001,117.440002,115.720001,116.980003,113.637253,35192400
2016-10-14,117.879997,118.169998,117.129997,117.629997,114.268661,35652200
2016-10-17,117.330002,117.839996,116.779999,117.550003,114.190964,23624900
2016-10-18,118.180000,118.209999,117.449997,117.470001,114.113251,24553500
2016-10-19,117.250000,117.760002,113.800003,117.120003,113.773247,20034600
2016-10-20,116.860001,117.379997,116.330002,117.059998,113.714958,24125800
2016-10-21,116.809998,116.910004,116.279999,116.599998,113.268097,23192700
2016-10-24,117.099998,117.739998,117.000000,117.650002,114.288109,23538700
2016-10-25,117.949997,118.360001,117.309998,118.250000,114.870956,48129000
2016-10-26,114.309998,115.699997,113.309998,115.589996,112.286957,66134200
2016-10-27,115.389999,115.860001,114.099998,114.480003,111.208687,34562000
2016-10-28,113.870003,115.209999,113.449997,113.720001,110.470398,37861700
2016-10-31,113.650002,114.230003,113.199997,113.540001,110.295540,26419400
2016-11-01,113.459999,113.769997,110.529999,111.489998,108.304131,43825800
2016-11-02,111.400002,112.349998,111.230003,111.589996,108.401276,28331700
2016-11-03,110.980003,111.459999,109.550003,109.830002,107.239349,26932600
2016-11-04,108.529999,110.250000,108.110001,108.839996,106.272697,30837000
2016-11-07,110.080002,110.510002,109.459999,110.410004,107.805664,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,108.440315,24054500
2016-11-09,109.879997,111.320000,108.050003,110.879997,108.264572,59176400
2016-11-10,111.089996,111.089996,105.830002,107.790001,105.247467,57134500
2016-11-11,107.120003,108.870003,106.550003,108.430000,105.872368,34094100
2016-11-14,107.709999,107.809998,104.080002,105.709999,103.216522,51175500
2016-11-15,106.570000,107.680000,106.160004,107.110001,104.583504,32264500
2016-11-16,106.699997,110.230003,106.599998,109.989998,107.395561,58840500
2016-11-17,109.809998,110.349998,108.830002,109.949997,107.356506,27632000
2016-11-18,109.720001,110.540001,109.660004,110.059998,107.463921,28428900
2016-11-21,110.120003,111.989998,110.010002,111.730003,109.094528,29264600
2016-11-22,111.949997,112.419998,111.400002,111.800003,109.162872,25965500
2016-11-23,111.360001,111.510002,110.330002,111.230003,108.606323,27426400
2016-11-25,111.129997,111.870003,110.949997,111.790001,109.153107,11475900
2016-11-28,111.430000,112.470001,111.389999,111.570000,108.938301,27194000
2016-11-29,110.779999,112.029999,110.070000,111.459999,108.830894,28528800
2016-11-30,111.599998,112.199997,110.269997,110.519997,107.913071,36162300
2016-12-01,110.370003,110.940002,109.029999,109.489998,106.907356,37086900
2016-12-02,109.169998,110.089996,108.849998,109.900002,107.307686,26528000
2016-12-05,110.000000,110.029999,108.250000,109.110001,106.536316,34324500
2016-12-06,109.500000,110.360001,109.190002,109.949997,107.356506,26195500
2016-12-07,109.260002,111.190002,109.160004,111.029999,108.411034,29998700
2016-12-08,110.860001,112.430000,110.599998,112.120003,109.475334,27068300
2016-12-09,112.309998,114.699997,112.309998,113.949997,111.262154,34402600
2016-12-12,113.290001,115.000000,112.489998,113.300003,110.627495,26374400
2016-12-13,113.839996,115.919998,113.750000,115.190002,112.472916,43733800
2016-12-14,115.040001,116.199997,114.980003,115.190002,112.472916,34031800
2016-12-15,115.379997,116.730003,115.230003,115.820000,113.088043,46524500
2016-12-16,116.470001,116.500000,115.650002,115.970001,113.234512,44351100
2016-12-19,115.800003,117.379997,115.750000,116.639999,113.888710,27779400
2016-12-20,116.739998,117.500000,116.680000,116.949997,114.191406,21425000
2016-12-21,116.800003,117.400002,116.779999,117.059998,114.298805,23783200
2016-12-22,116.349998,116.510002,115.639999,116.290001,113.546967,26085900
2016-12-23,115.589996,116.519997,115.589996,116.519997,113.771530,14181200
2016-12-27,116.519997,117.800003,116.489998,117.260002,114.494087,18296900
2016-12-28,117.519997,118.019997,116.199997,116.760002,114.005882,20905900
2016-12-29,116.449997,117.110001,116.400002,116.730003,113.976585,15039500
2016-12-30,116.650002,117.199997,115.430000,115.820000,113.088043,30586300
2017-01-03,115.800003,116.330002,114.760002,116.150002,113.410263,28781900
2017-01-04,115.849998,116.510002,115.750000,116.019997,113.283333,21118100
2017-01-05,115.919998,116.860001,115.809998,116.610001,113.859421,22193600
2017-01-06,116.779999,118.160004,116.470001,117.910004,115.128761,31751900
2017-01-09,117.949997,119.430000,117.940002,118.989998,116.183273,33561900
2017-01-10,118.769997,119.379997,118.300003,119.110001,116.300438,24462100
2017-01-11,118.739998,119.930000,118.599998,119.750000,116.925346,27588600
2017-01-12,118.900002,119.300003,118.209999,119.250000,116.437141,27086200
2017-01-13,119.110001,119.620003,118.809998,119.040001,116.232101,26111900
2017-01-17,118.339996,120.239998,118.220001,120.000000,117.169449,34439800
2017-01-18,120.000000,120.500000,119.709999,119.989998,117.159683,23713000
2017-01-19,119.400002,120.089996,119.370003,119.779999,116.954636,25597300
2017-01-20,120.449997,120.449997,119.730003,120.000000,117.169449,32597900
2017-01-23,120.000000,120.809998,119.769997,120.080002,117.247566,22050200
